,SMILES,smip_cand_mons,vinyl,epo,cOle,lactone,lactam,hydCOOH,aminCOOH,hindPhenol,cAnhyd,CO,HCHO,sfonediX,BzodiF,diepo,diCOOH,diol,diamin,diNCO,dicAnhyd,pridiamin,diol_b
75791,Cc1cc(C)cc(C(C)NCC#C[Si](C)(C)C)c1,Cc1cc(C)cc(C(C)NCC#C[Si](C)(C)C)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6991,O=Cc1ccc(Br)nc1Br,O=Cc1ccc(Br)nc1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,OCc1cc(Br)c(Br)o1,OCc1cc(Br)c(Br)o1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58470,O=C(Cl)C=Cc1cccc(Cl)c1,O=C(Cl)C=Cc1cccc(Cl)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75749,CC1(C)OCC(NCC#C[Si](C)(C)C)CO1,CC1(C)OCC(NCC#C[Si](C)(C)C)CO1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37482,COc1ccc(C=CC(=O)c2c(O)cc(O)cc2O)cc1OC,COc1ccc(C=CC(=O)c2c(O)cc(O)cc2O)cc1OC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34778,COc1ccc(C(=O)CCl)c(N)c1N,COc1ccc(C(=O)CCl)c(N)c1N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
32735,COC(=O)C1(NC(=O)OC(C)(C)C)CCSC1,COC(=O)C1(NC(=O)OC(C)(C)C)CCSC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58203,Cc1ccc(C=CC(=O)Nc2cccc(F)c2)cc1,Cc1ccc(C=CC(=O)Nc2cccc(F)c2)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29330,OC(CCl)C(O)COc1ccccc1F,OC(CCl)C(O)COc1ccccc1F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
16387,COC(=O)C(CC1(C)COC1)NC(=O)OCc1ccccc1,COC(=O)C(CC1(C)COC1)NC(=O)OCc1ccccc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20922,CC1(c2ccccc2F)CO1,CC1(c2ccccc2F)CO1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53103,C=C(C)CNCC(C)O,C=C(C)CNCC(C)O,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7987,O=C(NN=Cc1ccccc1Br)C1CC1C(=O)NN=Cc1ccccc1Br,O=C(NN=Cc1ccccc1Br)C1CC1C(=O)NN=Cc1ccccc1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19494,COc1cc(Br)cc(C2COC2)c1,COc1cc(Br)cc(C2COC2)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76779,O=C1CN(S(=O)(=O)c2ccc(F)cc2)CCN1,O=C1CN(S(=O)(=O)c2ccc(F)cc2)CCN1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24237,COc1cc(Br)c(C(O)CO)c(OC)c1,COc1cc(Br)c(C(O)CO)c(OC)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
48260,C=CCc1cc(C(=O)OC)cc(OC)c1O,C=CCc1cc(C(=O)OC)cc(OC)c1O,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40856,Cc1ccc(F)c(C=CC(=O)O)c1Cl,Cc1ccc(F)c(C=CC(=O)O)c1Cl,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23262,c1ccn(-c2ccc(N3CCOCC3)cc2)c1,c1ccn(-c2ccc(N3CCOCC3)cc2)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47970,CC(C)(C)C1(C)OC(=O)C(=Cc2ccc(O)cc2)C(=O)O1,CC(C)(C)C1(C)OC(=O)C(=Cc2ccc(O)cc2)C(=O)O1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33402,NC(CO)C(=O)N(N)C(=O)OCc1ccccc1,NC(CO)C(=O)N(N)C(=O)OCc1ccccc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64182,CCOC(=O)C(=Cc1ccc2c(c1)OCO2)C(C)=O,CCOC(=O)C(=Cc1ccc2c(c1)OCO2)C(C)=O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25729,COC(=O)NN=C(C)c1ccc(O)cc1O,COC(=O)NN=C(C)c1ccc(O)cc1O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
73465,C#CCCC(C)(C)C(=O)O,C#CCCC(C)(C)C(=O)O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43592,C=CCC(CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)NS(=O)(=O)c1ccc(C)cc1,C=CCC(CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)NS(=O)(=O)c1ccc(C)cc1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45422,CC(=O)C(=CN(C)C)Sc1ccccc1,CC(=O)C(=CN(C)C)Sc1ccccc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53481,C=CC(O)c1ccsc1C(=O)OC,C=CC(O)c1ccsc1C(=O)OC,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38472,COC(=O)C(C#N)=Cc1ccc(Br)cc1,COC(=O)C(C#N)=Cc1ccc(Br)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30880,C=CCNC(=O)c1cccc(C(=O)NCC=C)n1,C=CCNC(=O)c1cccc(C(=O)NCC=C)n1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43653,C=C(C)CN(CC(=O)O)S(=O)(=O)c1ccc(C)cc1,C=C(C)CN(CC(=O)O)S(=O)(=O)c1ccc(C)cc1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39385,C=CCC(O)c1cccc(F)c1C,C=CCC(O)c1cccc(F)c1C,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41527,COC(=O)C=Cc1ccoc1,COC(=O)C=Cc1ccoc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46074,CCOC(=O)C=Cc1cc(OC)c(O)c(OC)c1,CCOC(=O)C=Cc1cc(OC)c(O)c(OC)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71253,C#CCCCCC(=O)ON1C(=O)CCC1=O,C#CCCCCC(=O)ON1C(=O)CCC1=O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21386,Brc1ccc(OC2COC2)cc1,Brc1ccc(OC2COC2)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36421,C=C(CBr)c1ccc(C(=O)OC)cn1,C=C(CBr)c1ccc(C(=O)OC)cn1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41761,C=Cc1ccccc1CC#N,C=Cc1ccccc1CC#N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23062,C#CCN1CCOCC1,C#CCN1CCOCC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57989,C=C1CN(C(=O)OC(C)(C)C)CCN(C(=O)OC(C)(C)C)C1,C=C1CN(C(=O)OC(C)(C)C)CCN(C(=O)OC(C)(C)C)C1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15888,CC1=NC(=Cc2cccc(Cl)c2)C(=O)O1,CC1=NC(=Cc2cccc(Cl)c2)C(=O)O1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38285,O=C(O)C=CC(=O)Nc1ccc(Cl)c(Cl)c1,O=C(O)C=CC(=O)Nc1ccc(Cl)c(Cl)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22587,O=C(N1CCCCC1)C1(C(=O)N2CCOCC2)CC1,O=C(N1CCCCC1)C1(C(=O)N2CCOCC2)CC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18412,CC1(C(=O)O)CCOC1,CC1(C(=O)O)CCOC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45013,COc1ccc(C(C)=O)c(OC(=O)C=Cc2ccccc2)c1,COc1ccc(C(C)=O)c(OC(=O)C=Cc2ccccc2)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26473,OCCNC(c1ccccc1)C(NCCO)c1ccccc1,OCCNC(c1ccccc1)C(NCCO)c1ccccc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26107,OC1C(Sc2ccccc2)OC2COC(c3ccccc3)OC2C1O,OC1C(Sc2ccccc2)OC2COC(c3ccccc3)OC2C1O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
38976,C=C(C(=O)O)c1ccc(C(F)(F)F)cc1,C=C(C(=O)O)c1ccc(C(F)(F)F)cc1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36782,C=C(CCl)c1ccc(C)o1,C=C(CCl)c1ccc(C)o1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23910,O=C(O)C1=CC2C=CC(C1)C2,O=C(O)C1=CC2C=CC(C1)C2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6255,COC(=O)Cc1cc(Br)cc(F)c1Br,COC(=O)Cc1cc(Br)cc(F)c1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6301,CCOC(=O)Cc1nc(Br)ccc1Br,CCOC(=O)Cc1nc(Br)ccc1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
794,FC(F)(F)c1ccc(Br)nc1Br,FC(F)(F)c1ccc(Br)nc1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5231,O=C(Oc1cccc(Br)c1)c1ccc(Br)o1,O=C(Oc1cccc(Br)c1)c1ccc(Br)o1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47423,CN(C)C=C(C#N)S(C)(=O)=O,CN(C)C=C(C#N)S(C)(=O)=O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77022,O=C1NN(c2ccccc2)C(=O)C1Sc1ccccc1,O=C1NN(c2ccccc2)C(=O)C1Sc1ccccc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52683,C=C(C)CN=C=O,C=C(C)CN=C=O,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5727,NC(=O)c1c(Br)cc(F)c(F)c1Br,NC(=O)c1c(Br)cc(F)c(F)c1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50876,CCOC(=O)C=C(C)c1ccc(C)c(C)c1,CCOC(=O)C=C(C)c1ccc(C)c(C)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40374,COc1ccc(OC)c(C=CC(=O)c2ccccc2OC)c1,COc1ccc(OC)c(C=CC(=O)c2ccccc2OC)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72504,C#CCc1cccc(F)c1C,C#CCc1cccc(F)c1C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55362,C=CCCC(=O)c1ccc(OC)cc1C,C=CCCC(=O)c1ccc(OC)cc1C,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7061,Oc1cc(Br)c(O)c(Br)c1,Oc1cc(Br)c(O)c(Br)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
76538,C[Si](C)(C)C#Cc1cc(N)cc(C=O)c1,C[Si](C)(C)C#Cc1cc(N)cc(C=O)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29079,O=C(O)c1ncnc(O)c1O,O=C(O)c1ncnc(O)c1O,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57702,CC(F)=C(Br)C(F)(F)F,CC(F)=C(Br)C(F)(F)F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70909,C#Cc1ccc(Br)cn1,C#Cc1ccc(Br)cn1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48912,CCOC(=O)C(=Cc1ccco1)C(C)=O,CCOC(=O)C(=Cc1ccco1)C(C)=O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70732,CC(C)(C)c1ccc(C#CC(=O)O)cc1,CC(C)(C)c1ccc(C#CC(=O)O)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39187,NC(=O)C=Cc1ccc(F)c(N)c1,NC(=O)C=Cc1ccc(F)c(N)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7377,CC(=O)Oc1c(Br)cc(C=O)cc1Br,CC(=O)Oc1c(Br)cc(C=O)cc1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19131,COc1ccc(C2(N)COC2)cc1,COc1ccc(C2(N)COC2)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50257,C=CCNc1cc(Cl)ccc1O,C=CCNc1cc(Cl)ccc1O,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28190,CC1(C)OC2C(O)C3OC(C)(C)OC3C(O)C2O1,CC1(C)OC2C(O)C3OC(C)(C)OC3C(O)C2O1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
67600,C#CC(C)c1cccc(Br)c1,C#CC(C)c1cccc(Br)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37681,C=CCS(=O)C(C)(C)C(=O)OCC,C=CCS(=O)C(C)(C)C(=O)OCC,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36891,C=C(CCl)C(F)(F)C(F)(F)F,C=C(CCl)C(F)(F)C(F)(F)F,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65912,CCOC(=O)C(O)=Cc1ccco1,CCOC(=O)C(O)=Cc1ccco1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35167,N#Cc1sc(N)nc1N,N#Cc1sc(N)nc1N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
19121,COC(=O)C1(CN)CCOCC1,COC(=O)C1(CN)CCOCC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53967,C=CCOc1c(F)c(F)c(F)c(F)c1F,C=CCOc1c(F)c(F)c(F)c(F)c1F,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47765,C=CCOc1ccccc1C#N,C=CCOc1ccccc1C#N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18101,BrCCC1CCOCC1,BrCCC1CCOCC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14983,NC(=O)C1=CCCCO1,NC(=O)C1=CCCCO1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38384,COc1ccc(C=CC(C)=O)cc1OC,COc1ccc(C=CC(C)=O)cc1OC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7905,Fc1cccc(Br)c1Br,Fc1cccc(Br)c1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54431,C=CCNC(=O)CCN1C(=O)c2ccccc2C1=O,C=CCNC(=O)CCN1C(=O)c2ccccc2C1=O,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
624,COc1cc(C=NNC(=O)OC(C)(C)C)c(Br)c(Br)c1O,COc1cc(C=NNC(=O)OC(C)(C)C)c(Br)c(Br)c1O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5486,Cc1nc(Br)cc(Br)n1,Cc1nc(Br)cc(Br)n1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6012,NC(=O)c1ccc(Br)c(F)c1Br,NC(=O)c1ccc(Br)c(F)c1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4548,Clc1cc(Br)cc(Br)c1CBr,Clc1cc(Br)cc(Br)c1CBr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17816,OB(O)c1ccccc1OC1CCCCO1,OB(O)c1ccccc1OC1CCCCO1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72140,C#CCN(C(=O)OC(C)(C)C)c1cccc2ccccc12,C#CCN(C(=O)OC(C)(C)C)c1cccc2ccccc12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37683,C=CCS(=O)CC(OCC)OCC,C=CCS(=O)CC(OCC)OCC,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9502,O=C(Nc1ccc(O)cc1C(=O)O)OCc1ccccc1,O=C(Nc1ccc(O)cc1C(=O)O)OCc1ccccc1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71399,C#CC(C)(C)OCc1ccc(OC)c(OC)c1,C#CC(C)(C)OCc1ccc(OC)c(OC)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31779,OC1(c2ccccc2)CCSC1,OC1(c2ccccc2)CCSC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73302,C#CCCOc1ccc(C)cc1C=O,C#CCCOc1ccc(C)cc1C=O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62948,C=Cc1ccc(Br)s1,C=Cc1ccc(Br)s1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33937,COc1c(N)cc(C(C)=O)cc1N,COc1c(N)cc(C(C)=O)cc1N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
58919,COc1ccc(C=C(C)C(=O)O)cc1OC,COc1ccc(C=C(C)C(=O)O)cc1OC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40347,Cc1ccccc1C(=O)C=Cc1ccccc1Cl,Cc1ccccc1C(=O)C=Cc1ccccc1Cl,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43171,BrC(Br)=Cc1cccc(Br)c1,BrC(Br)=Cc1cccc(Br)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39652,COc1ccc(C=C(C#N)S(=O)(=O)c2ccccc2)cc1Br,COc1ccc(C=C(C#N)S(=O)(=O)c2ccccc2)cc1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6653,OB(O)c1cc(F)c(Br)c(Br)c1F,OB(O)c1cc(F)c(Br)c(Br)c1F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17711,O=C1OCCC1Sc1ccc(Cl)cc1,O=C1OCCC1Sc1ccc(Cl)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77174,CC(C)(C)OC(=O)N1CCNC(=O)C1,CC(C)(C)OC(=O)N1CCNC(=O)C1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8595,COc1cc(C(N)C(=O)O)ccc1O,COc1cc(C(N)C(=O)O)ccc1O,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51982,CCC(CC)=NOC(=O)C=CC(=O)O,CCC(CC)=NOC(=O)C=CC(=O)O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2875,O=Cc1cc(C(=O)Cl)cc(Br)c1Br,O=Cc1cc(C(=O)Cl)cc(Br)c1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13636,CN(C(=O)OCc1ccccc1)C1(C(=O)O)CCOCC1,CN(C(=O)OCc1ccccc1)C1(C(=O)O)CCOCC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13281,c1ccc(C(CC2CO2)c2ccccc2)cc1,c1ccc(C(CC2CO2)c2ccccc2)cc1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36482,CCCC=CC(C)(C=O)NC(=O)OC(C)(C)C,CCCC=CC(C)(C=O)NC(=O)OC(C)(C)C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20546,FC(F)(F)c1ccc(CCCOC2CCCCO2)cc1,FC(F)(F)c1ccc(CCCOC2CCCCO2)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36642,C=C(CBr)c1ccc(NC(=O)OC(C)(C)C)cc1,C=C(CBr)c1ccc(NC(=O)OC(C)(C)C)cc1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69823,C#CCNC(=NC#N)SC,C#CCNC(=NC#N)SC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47153,Cc1ccc(C=CCn2nnc3ccccc32)cc1,Cc1ccc(C=CCn2nnc3ccccc32)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60104,COC(=O)C=Cc1ccc(C#C[Si](C)(C)C)cc1,COC(=O)C=Cc1ccc(C#C[Si](C)(C)C)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35929,Nc1nnc(SCC=CCSc2nnc(N)s2)s1,Nc1nnc(SCC=CCSc2nnc(N)s2)s1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
62982,C=COc1cccc(C)c1,C=COc1cccc(C)c1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6526,Fc1ccc(Cl)c(Br)c1Br,Fc1ccc(Cl)c(Br)c1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30646,C=CC(=O)OCCCOCCCOCCCOC(=O)C=C,C=CC(=O)OCCCOCCCOCCCOC(=O)C=C,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49598,COCC(C)=CCCl,COCC(C)=CCCl,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68703,C[Si](C)(C)C#CC1CCC1,C[Si](C)(C)C#CC1CCC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51426,C=CCN(CCCl)CCCl,C=CCN(CCCl)CCCl,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9532,O=C(O)c1cccnc1OCCO,O=C(O)c1cccnc1OCCO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18273,OC1CCC2CCC1O2,OC1CCC2CCC1O2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15133,COc1ccc(C2OC(=O)c3ccccc32)cc1,COc1ccc(C2OC(=O)c3ccccc32)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67900,C#CC1(c2c(OC)cc(Br)cc2OC)CC1,C#CC1(c2c(OC)cc(Br)cc2OC)CC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33776,COC(=O)c1cc(N)c(O)c(N)c1,COC(=O)c1cc(N)c(O)c(N)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
76640,CC(C)(C)OC(=O)N1CCNCCC(=O)NCC1,CC(C)(C)OC(=O)N1CCNCCC(=O)NCC1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7352,CSc1cc(Br)cc(Br)c1,CSc1cc(Br)cc(Br)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62902,CC(C)=CCNc1cccc(Br)c1O,CC(C)=CCNc1cccc(Br)c1O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35854,Nc1cc(F)cc(F)c1N,Nc1cc(F)cc(F)c1N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2764,CC(N)c1cc(Br)cc(Br)c1,CC(N)c1cc(Br)cc(Br)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65776,C=CCOP(=O)(N(CC)CC)N(CC)CC,C=CCOP(=O)(N(CC)CC)N(CC)CC,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39572,CSc1ccc(C=CC(=O)c2ccccc2)cc1,CSc1ccc(C=CC(=O)c2ccccc2)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58696,CS(=O)(=O)C=Cc1ccccc1F,CS(=O)(=O)C=Cc1ccccc1F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46959,C=C(C)C(=O)Nc1cccc(C(=O)O)c1C,C=C(C)C(=O)Nc1cccc(C(=O)O)c1C,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44799,Cc1ccc(C(=O)C=CNc2ccc(Br)cc2)cc1,Cc1ccc(C(=O)C=CNc2ccc(Br)cc2)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8641,CC(C)(C)OC(O)=Nc1ccccc1CC(=O)O,CC(C)(C)OC(O)=Nc1ccccc1CC(=O)O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16714,O=C(O)CN1C(=O)OCC1c1ccccc1,O=C(O)CN1C(=O)OCC1c1ccccc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67434,O=C(O)CNc1ccc(C(=O)O)cc1,O=C(O)CNc1ccc(C(=O)O)cc1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
